"id","code","name","district_id"
2059,"05701","Xã Linh Sơn",125
2060,"05710","Phường Đồng Bẩm",125
2061,"05713","Xã Huống Thượng",125
2062,"05914","Xã Đồng Liên",125
2063,"05506","Phường Lương Sơn",126
2064,"05509","Phường Châu Sơn",126
2065,"05512","Phường Mỏ Chè",126
2066,"05515","Phường Cải Đan",126
2067,"05518","Phường Thắng Lợi",126
2068,"05521","Phường Phố Cò",126
2069,"05527","Xã Tân Quang",126
2070,"05528","Phường Bách Quang",126
2071,"05530","Xã Bình Sơn",126
2072,"05533","Xã Bá Xuyên",126
2073,"05539","Xã Linh Thông",127
2074,"05542","Xã Lam Vỹ",127
2075,"05545","Xã Quy Kỳ",127
2076,"05548","Xã Tân Thịnh",127
2077,"05551","Xã Kim Phượng",127
2078,"05554","Xã Bảo Linh",127
2079,"05560","Xã Phúc Chu",127
2080,"05563","Xã Tân Dương",127
2081,"05566","Xã Phượng Tiến",127
2082,"05569","Thị trấn Chợ Chu",127
2083,"05572","Xã Đồng Thịnh",127
2084,"05575","Xã Định Biên",127
2085,"05578","Xã Thanh Định",127
2086,"05581","Xã Trung Hội",127
2087,"05584","Xã Trung Lương",127
2088,"05587","Xã Bình Yên",127
2089,"05590","Xã Điềm Mặc",127
2090,"05593","Xã Phú Tiến",127
2091,"05596","Xã Bộc Nhiêu",127
2092,"05599","Xã Sơn Phú",127
2093,"05602","Xã Phú Đình",127
2094,"05605","Xã Bình Thành",127
2095,"05611","Thị trấn Đu",128
2096,"05614","Xã Yên Ninh",128
2097,"05617","Xã Yên Trạch",128
2098,"05620","Xã Yên Đổ",128
2099,"05623","Xã Yên Lạc",128
2100,"05626","Xã Ôn Lương",128
2101,"05629","Xã Động Đạt",128
2102,"05632","Xã Phủ Lý",128
2103,"05635","Xã Phú Đô",128
2104,"05638","Xã Hợp Thành",128
2105,"05641","Xã Tức Tranh",128
2106,"05644","Thị trấn Giang Tiên",128
2107,"05647","Xã Vô Tranh",128
2108,"05650","Xã Cổ Lũng",128
2109,"05656","Thị trấn Sông Cầu",129
2110,"05662","Thị trấn Trại Cau",129
2111,"05665","Xã Văn Lăng",129
2112,"05668","Xã Tân Long",129
2113,"05671","Xã Hòa Bình",129
2114,"05674","Xã Quang Sơn",129
2115,"05677","Xã Minh Lập",129
2116,"05680","Xã Văn Hán",129
2117,"05683","Xã Hóa Trung",129
2118,"05686","Xã Khe Mo",129
2119,"05689","Xã Cây Thị",129
2120,"05692","Thị trấn Hóa Thượng",129
2121,"05698","Xã Hợp Tiến",129
2122,"05707","Xã Nam Hòa",129
2123,"05716","Thị trấn Đình Cả",130
2124,"05719","Xã Sảng Mộc",130
2125,"05722","Xã Nghinh Tường",130
2126,"05725","Xã Thần Xa",130
2127,"05728","Xã Vũ Chấn",130
2128,"05731","Xã Thượng Nung",130
2129,"05734","Xã Phú Thượng",130
2130,"05737","Xã Cúc Đường",130
2131,"05740","Xã La Hiên",130
2132,"05743","Xã Lâu Thượng",130
2133,"05746","Xã Tràng Xá",130
2134,"05749","Xã Phương Giao",130
2135,"05752","Xã Liên Minh",130
2136,"05755","Xã Dân Tiến",130
2137,"05758","Xã Bình Long",130
2138,"05761","Thị trấn Hùng Sơn",131
2139,"05767","Xã Phúc Lương",131
2140,"05770","Xã Minh Tiến",131
2141,"05773","Xã Yên Lãng",131
2142,"05776","Xã Đức Lương",131
2143,"05779","Xã Phú Cường",131
2144,"05785","Xã Phú Lạc",131
2145,"05788","Xã Tân Linh",131
2146,"05791","Xã Phú Thịnh",131
2147,"05794","Xã Phục Linh",131
2148,"05797","Xã Phú Xuyên",131
2149,"05800","Xã Bản Ngoại",131
2150,"05803","Xã Tiên Hội",131
2151,"05809","Xã Cù Vân",131
2152,"05812","Xã Hà Thượng",131
2153,"05815","Xã La Bằng",131
2154,"05818","Xã Hoàng Nông",131
2155,"05821","Xã Khôi Kỳ",131
2156,"05824","Xã An Khánh",131
2157,"05827","Xã Tân Thái",131
2158,"05830","Xã Bình Thuận",131
2159,"05833","Xã Lục Ba",131
2160,"05836","Xã Mỹ Yên",131
2161,"05842","Xã Văn Yên",131
2162,"05845","Xã Vạn Phú",131
2163,"05848","Xã Cát Nê",131
2164,"05851","Thị trấn Quân Chu",131
2165,"05854","Phường Bãi Bông",132
2166,"05857","Phường Bắc Sơn",132
2167,"05860","Phường Ba Hàng",132
2168,"05863","Xã Phúc Tân",132
2169,"05866","Xã Phúc Thuận",132
2170,"05869","Phường Hồng Tiến",132
2171,"05872","Xã Minh Đức",132
2172,"05875","Phường Đắc Sơn",132
2173,"05878","Phường Đồng Tiến",132
2174,"05881","Xã Thành Công",132
2175,"05884","Phường Tiên Phong",132
2176,"05887","Xã Vạn Phái",132
2177,"05890","Phường Nam Tiến",132
2178,"05893","Phường Tân Hương",132
2179,"05896","Phường Đông Cao",132
2180,"05899","Phường Trung Thành",132
2181,"05902","Phường Tân Phú",132
2182,"05905","Phường Thuận Thành",132
2183,"05908","Thị trấn Hương Sơn",133
2184,"05911","Xã Bàn Đạt",133
2185,"05917","Xã Tân Khánh",133
2186,"05920","Xã Tân Kim",133
2187,"05923","Xã Tân Thành",133
2188,"05926","Xã Đào Xá",133
2189,"05929","Xã Bảo Lý",133
2190,"05932","Xã Thượng Đình",133
2191,"05935","Xã Tân Hòa",133
2192,"05938","Xã Nhã Lộng",133
2193,"05941","Xã Điềm Thụy",133
2194,"05944","Xã Xuân Phương",133
2195,"05947","Xã Tân Đức",133
2196,"05950","Xã Úc Kỳ",133
2197,"05953","Xã Lương Phú",133
2198,"05956","Xã Nga My",133
2199,"05959","Xã Kha Sơn",133
2200,"05962","Xã Thanh Ninh",133
2201,"05965","Xã Dương Thành",133
2202,"05968","Xã Hà Châu",133
2203,"05971","Phường Hoàng Văn Thụ",134
2204,"05974","Phường Tam Thanh",134
2205,"05977","Phường Vĩnh Trại",134
2206,"05980","Phường Đông Kinh",134
2207,"05983","Phường Chi Lăng",134
2208,"05986","Xã Hoàng Đồng",134
2209,"05989","Xã Quảng Lạc",134
2210,"05992","Xã Mai Pha",134
2211,"05998","Xã Khánh Long",135
2212,"06001","Xã Đoàn Kết",135
2213,"06004","Xã Quốc Khánh",135
2214,"06010","Xã Cao Minh",135
2215,"06013","Xã Chí Minh",135
2216,"06016","Xã Tri Phương",135
2217,"06019","Xã Tân Tiến",135
2218,"06022","Xã Tân Yên",135
2219,"06025","Xã Đội Cấn",135
2220,"06028","Xã Tân Minh",135
2221,"06031","Xã Kim Đồng",135
2222,"06034","Xã Chi Lăng",135
2223,"06037","Xã Trung Thành",135
2224,"06040","Thị trấn Thất Khê",135
2225,"06043","Xã Đào Viên",135
2226,"06046","Xã Đề Thám",135
2227,"06049","Xã Kháng Chiến",135
2228,"06055","Xã Hùng Sơn",135
2229,"06058","Xã Quốc Việt",135
2230,"06061","Xã Hùng Việt",135
2231,"06067","Xã Hưng Đạo",136
2232,"06070","Xã Vĩnh Yên",136
2233,"06073","Xã Hoa Thám",136
2234,"06076","Xã Quý Hòa",136
2235,"06079","Xã Hồng Phong",136
2236,"06082","Xã Yên Lỗ",136
2237,"06085","Xã Thiện Hòa",136
2238,"06088","Xã Quang Trung",136
2239,"06091","Xã Thiện Thuật",136
2240,"06094","Xã Minh Khai",136
2241,"06097","Xã Thiện Long",136
2242,"06100","Xã Hoàng Văn Thụ",136
2243,"06103","Xã Hòa Bình",136
2244,"06106","Xã Mông Ân",136
2245,"06109","Xã Tân Hòa",136
2246,"06112","Thị trấn Bình Gia",136
2247,"06115","Xã Hồng Thái",136
2248,"06118","Xã Bình La",136
2249,"06121","Xã Tân Văn",136
2250,"06124","Thị trấn Na Sầm",137
2251,"06127","Xã Trùng Khánh",137
2252,"06133","Xã Bắc La",137
2253,"06136","Xã Thụy Hùng",137
2254,"06139","Xã Bắc Hùng",137
2255,"06142","Xã Tân Tác",137
2256,"06148","Xã Thanh Long",137
2257,"06151","Xã Hội Hoan",137
2258,"06154","Xã Bắc Việt",137
2259,"06157","Xã Hoàng Việt",137
2260,"06160","Xã Gia Miễn",137
2261,"06163","Xã Thành Hòa",137
2262,"06166","Xã Tân Thanh",137
2263,"06172","Xã Tân Mỹ",137
2264,"06175","Xã Hồng Thái",137
2265,"06178","Xã Hoàng Văn Thụ",137
2266,"06181","Xã Nhạc Kỳ",137
2267,"06184","Thị trấn Đồng Đăng",138
2268,"06187","Thị trấn Cao Lộc",138
2269,"06190","Xã Bảo Lâm",138
2270,"06193","Xã Thanh Lòa",138
2271,"06196","Xã Cao Lâu",138
2272,"06199","Xã Thạch Đạn",138
2273,"06202","Xã Xuất Lễ",138
2274,"06205","Xã Hồng Phong",138
2275,"06208","Xã Thụy Hùng",138
2276,"06211","Xã Lộc Yên",138
2277,"06214","Xã Phú Xá",138
2278,"06217","Xã Bình Trung",138
2279,"06220","Xã Hải Yến",138
2280,"06223","Xã Hòa Cư",138
2281,"06226","Xã Hợp Thành",138
2282,"06232","Xã Công Sơn",138
2283,"06235","Xã Gia Cát",138
2284,"06238","Xã Mẫu Sơn",138
2285,"06241","Xã Xuân Long",138
2286,"06244","Xã Tân Liên",138
2287,"06247","Xã Yên Trạch",138
2288,"06250","Xã Tân Thành",138
2289,"06253","Thị trấn Văn Quan",139
2290,"06256","Xã Trấn Ninh",139
2291,"06268","Xã Liên Hội",139
2292,"06274","Xã Hòa Bình",139
2293,"06277","Xã Tú Xuyên",139
2294,"06280","Xã Điềm He",139
2295,"06283","Xã An Sơn",139
2296,"06286","Xã Khánh Khê",139
2297,"06292","Xã Lương Năng",139
2298,"06298","Xã Bình Phúc",139
2299,"06307","Xã Tân Đoàn",139
2300,"06313","Xã Tri Lễ",139
2301,"06316","Xã Tràng Phái",139
2302,"06319","Xã Yên Phúc",139
2303,"06322","Xã Hữu Lễ",139
2304,"06325","Thị trấn Bắc Sơn",140
2305,"06328","Xã Long Đống",140
2306,"06331","Xã Vạn Thủy",140
2307,"06337","Xã Đồng ý",140
2308,"06340","Xã Tân Tri",140
2309,"06343","Xã Bắc Quỳnh",140
2310,"06349","Xã Hưng Vũ",140
2311,"06352","Xã Tân Lập",140
2312,"06355","Xã Vũ Sơn",140
2313,"06358","Xã Chiêu Vũ",140
2314,"06361","Xã Tân Hương",140
2315,"06364","Xã Chiến Thắng",140
2316,"06367","Xã Vũ Lăng",140
2317,"06370","Xã Trấn Yên",140
2318,"06373","Xã Vũ Lễ",140
2319,"06376","Xã Nhất Hòa",140
2320,"06379","Xã Tân Thành",140
2321,"06382","Xã Nhất Tiến",140
2322,"06385","Thị trấn Hữu Lũng",141
2323,"06388","Xã Hữu Liên",141
2324,"06391","Xã Yên Bình",141
2325,"06394","Xã Quyết Thắng",141
2326,"06397","Xã Hòa Bình",141
2327,"06400","Xã Yên Thịnh",141
2328,"06403","Xã Yên Sơn",141
2329,"06406","Xã Thiện Tân",141
2330,"06412","Xã Yên Vượng",141
2331,"06415","Xã Minh Tiến",141
2332,"06418","Xã Nhật Tiến",141
2333,"06421","Xã Thanh Sơn",141
2334,"06424","Xã Đồng Tân",141
2335,"06427","Xã Cai Kinh",141
2336,"06430","Xã Hòa Lạc",141
2337,"06433","Xã Vân Nham",141
2338,"06436","Xã Đồng Tiến",141
2339,"06442","Xã Tân Thành",141
2340,"06445","Xã Hòa Sơn",141
2341,"06448","Xã Minh Sơn",141
2342,"06451","Xã Hồ Sơn",141
2343,"06457","Xã Minh Hòa",141
2344,"06460","Xã Hòa Thắng",141
2345,"06463","Thị trấn Đồng Mỏ",142
2346,"06466","Thị trấn Chi Lăng",142
2347,"06469","Xã Vân An",142
2348,"06472","Xã Vân Thủy",142
2349,"06475","Xã Gia Lộc",142
2350,"06478","Xã Bắc Thủy",142
2351,"06481","Xã Chiến Thắng",142
2352,"06484","Xã Mai Sao",142
2353,"06487","Xã Bằng Hữu",142
2354,"06490","Xã Thượng Cường",142
2355,"06493","Xã Bằng Mạc",142
2356,"06496","Xã Nhân Lý",142
2357,"06499","Xã Lâm Sơn",142
2358,"06502","Xã Liên Sơn",142
2359,"06505","Xã Vạn Linh",142
2360,"06508","Xã Hòa Bình",142
2361,"06514","Xã Hữu Kiên",142
2362,"06517","Xã Quan Sơn",142
2363,"06520","Xã Y Tịch",142
2364,"06523","Xã Chi Lăng",142
2365,"06526","Thị trấn Na Dương",143
2366,"06529","Thị trấn Lộc Bình",143
2367,"06532","Xã Mẫu Sơn",143
2368,"06541","Xã Yên Khoái",143
2369,"06544","Xã Khánh Xuân",143
2370,"06547","Xã Tú Mịch",143
2371,"06550","Xã Hữu Khánh",143
2372,"06553","Xã Đồng Bục",143
2373,"06559","Xã Tam Gia",143
2374,"06562","Xã Tú Đoạn",143
2375,"06565","Xã Khuất Xá",143
2376,"06577","Xã Thống Nhất",143
2377,"06589","Xã Sàn Viên",143
2378,"06592","Xã Đông Quan",143
2379,"06595","Xã Minh Hiệp",143
2380,"06598","Xã Hữu Lân",143
2381,"06601","Xã Lợi Bác",143
2382,"06604","Xã Nam Quan",143
2383,"06607","Xã Xuân Dương",143
2384,"06610","Xã Ái Quốc",143
2385,"06613","Thị trấn Đình Lập",144
2386,"06616","Thị trấn NT Thái Bình",144
2387,"06619","Xã Bắc Xa",144
2388,"06622","Xã Bính Xá",144
2389,"06625","Xã Kiên Mộc",144
2390,"06628","Xã Đình Lập",144
2391,"06631","Xã Thái Bình",144
2392,"06634","Xã Cường Lợi",144
2393,"06637","Xã Châu Sơn",144
2394,"06640","Xã Lâm Ca",144
2395,"06643","Xã Đồng Thắng",144
2396,"06646","Xã Bắc Lãng",144
2397,"06649","Phường Hà Khánh",145
2398,"06652","Phường Hà Phong",145
2399,"06655","Phường Hà Khẩu",145
2400,"06658","Phường Cao Xanh",145
2401,"06661","Phường Giếng Đáy",145
2402,"06664","Phường Hà Tu",145
2403,"06667","Phường Hà Trung",145
2404,"06670","Phường Hà Lầm",145
2405,"06673","Phường Bãi Cháy",145
2406,"06676","Phường Cao Thắng",145
2407,"06679","Phường Hùng Thắng",145
2408,"06685","Phường Trần Hưng Đạo",145
2409,"06688","Phường Hồng Hải",145
2410,"06691","Phường Hồng Gai",145
2411,"06694","Phường Bạch Đằng",145
2412,"06697","Phường Hồng Hà",145
2413,"06700","Phường Tuần Châu",145
2414,"06703","Phường Việt Hưng",145
2415,"06706","Phường Đại Yên",145
2416,"07030","Phường Hoành Bồ",145
2417,"07033","Xã Kỳ Thượng",145
2418,"07036","Xã Đồng Sơn",145
2419,"07039","Xã Tân Dân",145
2420,"07042","Xã Đồng Lâm",145
2421,"07045","Xã Hòa Bình",145
2422,"07048","Xã Vũ Oai",145
2423,"07051","Xã Dân Chủ",145
2424,"07054","Xã Quảng La",145
2425,"07057","Xã Bằng Cả",145
2426,"07060","Xã Thống Nhất",145
2427,"07063","Xã Sơn Dương",145
2428,"07066","Xã Lê Lợi",145
2429,"06709","Phường Ka Long",146
2430,"06712","Phường Trần Phú",146
2431,"06715","Phường Ninh Dương",146
2432,"06721","Phường Trà Cổ",146
2433,"06724","Xã Hải Sơn",146
2434,"06727","Xã Bắc Sơn",146
2435,"06730","Xã Hải Đông",146
2436,"06733","Xã Hải Tiến",146
2437,"06736","Phường Hải Yên",146
2438,"06739","Xã Quảng Nghĩa",146
2439,"06742","Phường Hải Hoà",146
2440,"06745","Xã Hải Xuân",146
2441,"06748","Xã Vạn Ninh",146
2442,"06751","Phường Bình Ngọc",146
2443,"06754","Xã Vĩnh Trung",146
2444,"06757","Xã Vĩnh Thực",146
2445,"06760","Phường Mông Dương",147
2446,"06763","Phường Cửa Ông",147
2447,"06766","Phường Cẩm Sơn",147
2448,"06769","Phường Cẩm Đông",147
2449,"06772","Phường Cẩm Phú",147
2450,"06775","Phường Cẩm Tây",147
2451,"06778","Phường Quang Hanh",147
2452,"06781","Phường Cẩm Thịnh",147
2453,"06784","Phường Cẩm Thủy",147
2454,"06787","Phường Cẩm Thạch",147
2455,"06790","Phường Cẩm Thành",147
2456,"06793","Phường Cẩm Trung",147
2457,"06796","Phường Cẩm Bình",147
2458,"06799","Xã Hải Hòa",147
2459,"06805","Xã Dương Huy",147
2460,"06808","Phường Vàng Danh",148
2461,"06811","Phường Thanh Sơn",148
2462,"06814","Phường Bắc Sơn",148
2463,"06817","Phường Quang Trung",148
2464,"06820","Phường Trưng Vương",148
2465,"06823","Phường Nam Khê",148
2466,"06826","Phường Yên Thanh",148
2467,"06829","Xã Thượng Yên Công",148
2468,"06832","Phường Phương Đông",148
2469,"06835","Phường Phương Nam",148
2470,"06838","Thị trấn Bình Liêu",149
2471,"06841","Xã Hoành Mô",149
2472,"06844","Xã Đồng Tâm",149
2473,"06847","Xã Đồng Văn",149
2474,"06853","Xã Vô Ngại",149
2475,"06856","Xã Lục Hồn",149
2476,"06859","Xã Húc Động",149
2477,"06862","Thị trấn Tiên Yên",150
2478,"06865","Xã Hà Lâu",150
2479,"06868","Xã Đại Dực",150
2480,"06871","Xã Phong Dụ",150
2481,"06874","Xã Điền Xá",150
2482,"06877","Xã Đông Ngũ",150
2483,"06880","Xã Yên Than",150
2484,"06883","Xã Đông Hải",150
2485,"06886","Xã Hải Lạng",150
2486,"06889","Xã Tiên Lãng",150
2487,"06892","Xã Đồng Rui",150
2488,"06895","Thị trấn Đầm Hà",151
2489,"06898","Xã Quảng Lâm",151
2490,"06901","Xã Quảng An",151
2491,"06904","Xã Tân Bình",151
2492,"06910","Xã Dực Yên",151
2493,"06913","Xã Quảng Tân",151
2494,"06916","Xã Đầm Hà",151
2495,"06917","Xã Tân Lập",151
2496,"06919","Xã Đại Bình",151
2497,"06922","Thị trấn Quảng Hà",152
2498,"06925","Xã Quảng Đức",152
2499,"06928","Xã Quảng Sơn",152
2500,"06931","Xã Quảng Thành",152
2501,"06937","Xã Quảng Thịnh",152
2502,"06940","Xã Quảng Minh",152
2503,"06943","Xã Quảng Chính",152
2504,"06946","Xã Quảng Long",152
2505,"06949","Xã Đường Hoa",152
2506,"06952","Xã Quảng Phong",152
2507,"06967","Xã Cái Chiên",152
2508,"06970","Thị trấn Ba Chẽ",153
2509,"06973","Xã Thanh Sơn",153
2510,"06976","Xã Thanh Lâm",153
2511,"06979","Xã Đạp Thanh",153
2512,"06982","Xã Nam Sơn",153
2513,"06985","Xã Lương Minh",153
2514,"06988","Xã Đồn Đạc",153
2515,"06994","Thị trấn Cái Rồng",154
2516,"06997","Xã Đài Xuyên",154
2517,"07000","Xã Bình Dân",154
2518,"07003","Xã Vạn Yên",154
2519,"07006","Xã Minh Châu",154
2520,"07009","Xã Đoàn Kết",154
2521,"07012","Xã Hạ Long",154
2522,"07015","Xã Đông Xá",154
2523,"07018","Xã Bản Sen",154
2524,"07021","Xã Thắng Lợi",154
2525,"07024","Xã Quan Lạn",154
2526,"07027","Xã Ngọc Vừng",154
2527,"07069","Phường Mạo Khê",155
2528,"07075","Xã An Sinh",155
2529,"07078","Xã Tràng Lương",155
2530,"07081","Phường Bình Khê",155
2531,"07084","Xã Việt Dân",155
2532,"07090","Phường Bình Dương",155
2533,"07093","Phường Đức Chính",155
2534,"07096","Phường Tràng An",155
2535,"07099","Xã Nguyễn Huệ",155
2536,"07102","Phường Thủy An",155
2537,"07105","Phường Xuân Sơn",155
2538,"07108","Xã Hồng Thái Tây",155
2539,"07111","Xã Hồng Thái Đông",155
2540,"07114","Phường Hoàng Quế",155
2541,"07117","Phường Yên Thọ",155
2542,"07120","Phường Hồng Phong",155
2543,"07123","Phường Kim Sơn",155
2544,"07126","Phường Hưng Đạo",155
2545,"07129","Phường Yên Đức",155
2546,"07132","Phường Quảng Yên",156
2547,"07135","Phường Đông Mai",156
2548,"07138","Phường Minh Thành",156
2549,"07144","Xã Sông Khoai",156
2550,"07147","Xã Hiệp Hòa",156
2551,"07150","Phường Cộng Hòa",156
2552,"07153","Xã Tiền An",156
2553,"07156","Xã Hoàng Tân",156
2554,"07159","Phường Tân An",156
2555,"07162","Phường Yên Giang",156
2556,"07165","Phường Nam Hoà",156
2557,"07168","Phường Hà An",156
2558,"07171","Xã Cẩm La",156
2559,"07174","Phường Phong Hải",156
2560,"07177","Phường Yên Hải",156
2561,"07180","Xã Liên Hòa",156
2562,"07183","Phường Phong Cốc",156
2563,"07186","Xã Liên Vị",156
2564,"07189","Xã Tiền Phong",156
2565,"07192","Thị trấn Cô Tô",157
2566,"07195","Xã Đồng Tiến",157
2567,"07198","Xã Thanh Lân",157
2568,"07201","Phường Thọ Xương",158
2569,"07207","Phường Ngô Quyền",158
2570,"07210","Phường Hoàng Văn Thụ",158
2571,"07213","Phường Trần Phú",158
2572,"07216","Phường Mỹ Độ",158
2573,"07222","Phường Song Mai",158
2574,"07225","Phường Xương Giang",158
2575,"07228","Phường Đa Mai",158
2576,"07231","Phường Dĩnh Kế",158
2577,"07441","Phường Dĩnh Trì",158
2578,"07681","Phường Nham Biền",158
2579,"07682","Phường Tân An",158
2580,"07687","Phường Tân Mỹ",158
2581,"07690","Phường Hương Gián",158
2582,"07696","Phường Đồng Sơn",158
2583,"07699","Phường Tân Tiến",158
2584,"07702","Xã Quỳnh Sơn",158
2585,"07705","Phường Song Khê",158
2586,"07708","Phường Nội Hoàng",158
2587,"07711","Phường Tiền Phong",158
2588,"07714","Xã Xuân Phú",158
2589,"07717","Phường Tân Liễu",158
2590,"07720","Xã Trí Yên",158
2591,"07723","Xã Lãng Sơn",158
2592,"07726","Xã Yên Lư",158
2593,"07729","Xã Tiến Dũng",158
2594,"07735","Xã Đức Giang",158
2595,"07738","Phường Cảnh Thụy",158
2596,"07741","Xã Tư Mại",158
2597,"07747","Xã Đồng Việt",158
2598,"07750","Xã Đồng Phúc",158
2599,"07243","Xã Đồng Tiến",159
2600,"07246","Xã Canh Nậu",159
2601,"07249","Xã Xuân Lương",159
2602,"07252","Xã Tam Tiến",159
2603,"07255","Xã Đồng Vương",159
2604,"07258","Xã Đồng Hưu",159
2605,"07260","Xã Đồng Tâm",159
2606,"07261","Xã Tân Hiệp",159
2607,"07264","Xã Tiến Thắng",159
2608,"07270","Xã Đồng Lạc",159
2609,"07273","Xã Đông Sơn",159
2610,"07279","Xã Hương Vĩ",159
2611,"07282","Xã Đồng Kỳ",159
2612,"07285","Xã An Thượng",159
2613,"07288","Thị trấn Phồn Xương",159
2614,"07291","Xã Tân Sỏi",159
2615,"07294","Thị trấn Bố Hạ",159
2616,"07306","Thị trấn Nhã Nam",160
2617,"07309","Xã Tân Trung",160
2618,"07315","Xã Quang Trung",160
2619,"07321","Xã An Dương",160
2620,"07324","Xã Phúc Hòa",160
2621,"07327","Xã Liên Sơn",160
2622,"07330","Xã Hợp Đức",160
2623,"07333","Xã Lam Sơn",160
2624,"07336","Xã Cao Xá",160
2625,"07339","Thị trấn Cao Thượng",160
2626,"07342","Xã Việt Ngọc",160
2627,"07345","Xã Song Vân",160
2628,"07348","Xã Ngọc Châu",160
2629,"07351","Xã Ngọc Vân",160
2630,"07354","Xã Việt Lập",160
2631,"07357","Xã Liên Chung",160
2632,"07360","Xã Ngọc Thiện",160
2633,"07363","Xã Ngọc Lý",160
2634,"07366","Xã Quế Nham",160
2635,"07375","Thị trấn Vôi",161
2636,"07378","Xã Nghĩa Hòa",161
2637,"07381","Xã Nghĩa Hưng",161
2638,"07384","Xã Quang Thịnh",161
2639,"07387","Xã Hương Sơn",161
2640,"07390","Xã Đào Mỹ",161
2641,"07393","Xã Tiên Lục",161
2642,"07396","Xã An Hà",161
2643,"07399","Thị trấn Kép",161
2644,"07405","Xã Hương Lạc",161
2645,"07408","Xã Dương Đức",161
2646,"07411","Xã Tân Thanh",161
2647,"07417","Xã Tân Hưng",161
2648,"07420","Xã Mỹ Thái",161
2649,"07426","Xã Xương Lâm",161
2650,"07429","Xã Xuân Hương",161
2651,"07432","Xã Tân Dĩnh",161
2652,"07435","Xã Đại Lâm",161
2653,"07438","Xã Thái Đào",161
2654,"07444","Thị trấn Đồi Ngô",162
2655,"07450","Xã Đông Hưng",162
2656,"07453","Xã Đông Phú",162
2657,"07456","Xã Tam Dị",162
2658,"07459","Xã Bảo Sơn",162
2659,"07462","Xã Bảo Đài",162
2660,"07465","Xã Thanh Lâm",162
2661,"07468","Xã Tiên Nha",162
2662,"07471","Xã Trường Giang",162
2663,"07477","Thị trấn Phương Sơn",162
2664,"07480","Xã Chu Điện",162
2665,"07483","Xã Cương Sơn",162
2666,"07486","Xã Nghĩa Phương",162
2667,"07489","Xã Vô Tranh",162
2668,"07492","Xã Bình Sơn",162
2669,"07495","Xã Lan Mẫu",162
2670,"07498","Xã Yên Sơn",162
2671,"07501","Xã Khám Lạng",162
2672,"07504","Xã Huyền Sơn",162
2673,"07507","Xã Trường Sơn",162
2674,"07510","Xã Lục Sơn",162
2675,"07513","Xã Bắc Lũng",162
2676,"07519","Xã Cẩm Lý",162
2677,"07522","Xã Đan Hội",162
2678,"07528","Xã Cấm Sơn",163
2679,"07531","Xã Tân Sơn",163
2680,"07534","Xã Phong Minh",163
2681,"07537","Xã Phong Vân",163
2682,"07540","Xã Sa Lý",163
2683,"07543","Xã Hộ Đáp",163
2684,"07546","Xã Sơn Hải",163
2685,"07555","Xã Biên Sơn",163
2686,"07564","Xã Kim Sơn",163
2687,"07567","Xã Tân Hoa",163
2688,"07570","Xã Giáp Sơn",163
2689,"07573","Thị trấn Biển Động",163
2690,"07582","Thị trấn Phì Điền",163
2691,"07588","Xã Tân Quang",163
2692,"07591","Xã Đồng Cốc",163
2693,"07594","Xã Tân Lập",163
2694,"07597","Xã Phú Nhuận",163
2695,"07606","Xã Tân Mộc",163
2696,"07609","Xã Đèo Gia",163
2697,"07615","Thị trấn An Châu",164
2698,"07616","Thị trấn Tây Yên Tử",164
2699,"07621","Xã Vân Sơn",164
2700,"07624","Xã Hữu Sản",164
2701,"07627","Xã Đại Sơn",164
2702,"07630","Xã Phúc Sơn",164
2703,"07636","Xã Giáo Liêm",164
2704,"07642","Xã Cẩm Đàn",164
2705,"07645","Xã An Lạc",164
2706,"07648","Xã Vĩnh An",164
2707,"07651","Xã Yên Định",164
2708,"07654","Xã Lệ Viễn",164
2709,"07660","Xã An Bá",164
2710,"07663","Xã Tuấn Đạo",164
2711,"07666","Xã Dương Hưu",164
2712,"07672","Xã Long Sơn",164
2713,"07678","Xã Thanh Luận",164
2714,"07759","Xã Thượng Lan",165
2715,"07762","Xã Việt Tiến",165
2716,"07765","Xã Nghĩa Trung",165
2717,"07768","Xã Minh Đức",165
2718,"07771","Xã Hương Mai",165
2719,"07774","Phường Tự Lạn",165
2720,"07777","Phường Bích Động",165
2721,"07780","Xã Trung Sơn",165
2722,"07783","Phường Hồng Thái",165
2723,"07786","Xã Tiên Sơn",165
2724,"07789","Phường Tăng Tiến",165
2725,"07792","Phường Quảng Minh",165
2726,"07795","Phường Nếnh",165
2727,"07798","Phường Ninh Sơn",165
2728,"07801","Phường Vân Trung",165
2729,"07804","Xã Vân Hà",165
2730,"07807","Phường Quang Châu",165
2731,"07816","Xã Đồng Tiến",166
2732,"07822","Xã Hoàng Vân",166
2733,"07825","Xã Toàn Thắng",166
2734,"07831","Xã Ngọc Sơn",166
2735,"07840","Thị trấn Thắng",166
2736,"07843","Xã Sơn Thịnh",166
2737,"07846","Xã Lương Phong",166
2738,"07849","Xã Hùng Thái",166
2739,"07855","Xã Thường Thắng",166
2740,"07858","Xã Hợp Thịnh",166
2741,"07861","Xã Danh Thắng",166
2742,"07864","Xã Mai Trung",166
2743,"07867","Xã Đoan Bái",166
2744,"07870","Thị trấn Bắc Lý",166
2745,"07873","Xã Xuân Cẩm",166
2746,"07876","Xã Hương Lâm",166
2747,"07879","Xã Đông Lỗ",166
2748,"07882","Xã Châu Minh",166
2749,"07885","Xã Mai Đình",166
